id_type,price,address,number_of_part,img_link
Vente,75000000,"Saly, Sénégal",1,https://images.coinafrique.com/thumb_2097130_uploaded_image1_1589239809.jpg
Vente,55000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2097120_uploaded_image1_1589239673.jpg
Vente,140000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2097094_uploaded_image1_1589239277.jpg
Vente,60000000,"Thies, Sénégal",9,https://images.coinafrique.com/thumb_2097074_uploaded_image1_1589238958.jpg
Vente,100000000,"Saly, Sénégal",1,https://images.coinafrique.com/thumb_2097031_uploaded_image1_1589238118.jpg
Vente,250000000,"Saly, Sénégal",1,https://images.coinafrique.com/thumb_2096977_uploaded_image1_1589237236.jpg
Vente,33000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2096892_uploaded_image1_1589235801.jpg
Vente,85000000,"Guédiawaye, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2096718_uploaded_image1_1589232611.1.jpeg
Location,250000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2096715_uploaded_image1_1589232558.jpg
Vente,185000000,"Ouakam, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2096691_uploaded_image1_1589232011.jpg
Vente,300000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_2096626_uploaded_image1_1589230847.jpg
Location,2000000,"Ngor, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2096618_uploaded_image1_1589230737.jpg
Location,450000,"Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2096526_uploaded_image1_1589228561.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2096208_uploaded_image1_1589221954.jpg
Location,700000,"Ouakam, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2094918_uploaded_image1_1589207376.jpg
Location,1200000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2093951_uploaded_image1_1589197883.jpg
Vente,20000000,"Thies, Sénégal",4,https://images.coinafrique.com/thumb_2092938_uploaded_image1_1589188504.jpg
Vente,35000000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2092894_uploaded_image1_1589188139.jpg
Vente,65000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2091344_uploaded_image1_1589152476.jpg
Location,1200000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2091271_uploaded_image1_1589151133.jpg
Location,2000000,"Ngor, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2091119_uploaded_image1_1589148755.jpg
Vente,80000000,"Saly, Sénégal",12,https://images.coinafrique.com/thumb_2090998_uploaded_image1_1589146526.jpg
Vente,22000000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_2090877_uploaded_image1_1589143670.jpg
Vente,25000000,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_2090872_uploaded_image1_1589143607.jpg
Vente,350000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2090823_uploaded_image1_1589142826.jpg
Vente,350000000,"Dakar Plateau, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2090690_uploaded_image1_1589140258.jpg
Villa,30000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2090402_uploaded_image1_1589134728.jpg
Vente,100000000,"Parcelle Assainies, Dakar, Sénégal",12,https://images.coinafrique.com/thumb_2090393_uploaded_image1_1589134468.jpg
Vente,220000000,"Hann Bel-Air, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2089546_uploaded_image1_1589122386.jpg
Vente,1200000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2089510_uploaded_image1_1589121859.jpg
Vente,175000000,"Sicap Liberté, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2089440_uploaded_image1_1590184638.jpg
Location,1000000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2089439_uploaded_image1_1589120914.jpg
Location,1200000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2089425_uploaded_image1_1589120776.jpg
Location,1000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2089409_uploaded_image1_1589120598.jpg
Vente,300000000,"Guédiawaye, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2088892_uploaded_image1_1589113117.61.jpeg
Vente,130000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2088854_uploaded_image1_1589112401.jpg
Vente,75000000,"Mbour, Sénégal",1,https://images.coinafrique.com/thumb_2088595_uploaded_image1_1589108075.jpg
Vente,300000000,"Mbour, Sénégal",1,https://images.coinafrique.com/thumb_2088547_uploaded_image1_1589107308.jpg
Vente,625000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2087293_uploaded_image1_1589075714.47.jpeg
Vente,60000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2087282_uploaded_image1_1589075548.jpg
Vente,110000000,"Toubab Dialao, Sénégal",7,https://images.coinafrique.com/thumb_2086840_uploaded_image1_1589065751.jpg
Location,400000,"Yoff, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2086827_uploaded_image1_1589065567.jpg
Vente,349622698,"Rufisque, Sénégal",9,https://images.coinafrique.com/thumb_2086809_uploaded_image1_1589065288.jpg
Vente,349622698,"Pikine, Sénégal",5,https://images.coinafrique.com/thumb_2086777_uploaded_image1_1589064817.jpg
Vente,349622698,"Keur Massar, Sénégal",4,https://images.coinafrique.com/thumb_2086771_uploaded_image1_1589064739.jpg
Vente,40000000,"Keur Massar, Sénégal",8,https://images.coinafrique.com/thumb_2086765_uploaded_image1_1589064611.jpg
Vente,349622698,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2086622_uploaded_image1_1589062496.jpg
Vente,2000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2086618_uploaded_image1_1589062400.31.jpeg
Vente,349622698,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2086609_uploaded_image1_1589062315.jpg
Vente,55000000,"Rufisque, Sénégal",3,https://images.coinafrique.com/thumb_2086608_uploaded_image1_1589062313.jpg
Vente,349622698,"Rufisque, Sénégal",4,https://images.coinafrique.com/thumb_2086586_uploaded_image1_1589061869.jpg
Vente,38000000,"Rufisque, Sénégal",3,https://images.coinafrique.com/thumb_2086539_uploaded_image1_1589061238.jpg
Vente,142000000,"Rufisque, Sénégal",2,https://images.coinafrique.com/thumb_2086528_uploaded_image1_1589061104.jpg
Vente,36000000,"Keur Massar, Sénégal",2,https://images.coinafrique.com/thumb_2086406_uploaded_image1_1589059098.jpg
Location,2000000,"Ngor, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2086327_uploaded_image1_1589057906.jpg
Vente,45000000,"Guédiawaye, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2086235_uploaded_image1_1589055901.27.jpeg
Location,400000,"Hann Bel-Air, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2085831_uploaded_image1_1589047094.jpg
Location,1500000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2085309_uploaded_image1_1589039549.jpg
Vente,55000000,"Guediawaye, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2085218_uploaded_image1_1589037782.jpg
Vente,150000000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2084706_uploaded_image1_1589031319.jpg
Vente,30000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_2084648_uploaded_image1_1589030715.jpg
Vente,275000000,"Sicap Liberté, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2084363_uploaded_image1_1589027498.jpg
Vente,18000000,"Biscuiterie, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2084186_uploaded_image1_1589025986.jpg
Vente,22000000,"Biscuiterie, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2082802_uploaded_image1_1589007025.jpg
Vente,45000000,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2082435_uploaded_image1_1588994466.jpg
Location,500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2082019_uploaded_image1_1588979554.jpg
Vente,150000000,"Dieuppeul-Derklé, Dakar, Sénégal",13,https://images.coinafrique.com/thumb_2081918_uploaded_image1_1588977200.jpg
Vente,160000000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_2081777_uploaded_image1_1588974164.jpg
Vente,349622698,"Medina, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2081756_uploaded_image1_1588973851.jpg
Location,550000,"Sicap Liberté, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2081381_uploaded_image1_1588968161.jpg
Vente,35000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2081339_uploaded_image1_1588967604.jpg
Vente,220000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2080911_uploaded_image1_1588960847.jpg
Vente,40000000,"Keur Massar, Sénégal",5,https://images.coinafrique.com/thumb_2079710_uploaded_image1_1588946190.62.jpeg
Location,250000,"Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2079284_uploaded_image1_1588940931.jpg
Vente,650000000,"Ouakam, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2079029_uploaded_image1_1588938913.77.jpeg
Location,2000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2078920_uploaded_image1_1588937877.36.jpeg
Location,1000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2078830_uploaded_image1_1588936989.75.jpeg
Location,1000000,"Hann Bel-Air, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2078484_uploaded_image1_1588933565.jpg
Location,400000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2078423_uploaded_image1_1588933088.jpg
Vente,349622698,"Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2077804_uploaded_image1_1588926188.jpg
Vente,250000000,"Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2077219_uploaded_image1_1588919459.jpg
Vente,650000000,"Ouakam, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2076804_uploaded_image1_1588912238.jpg
Vente,140000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_2076533_uploaded_image1_1588899522.jpg
Vente,75000000,"Mbour, Sénégal",8,https://images.coinafrique.com/thumb_2076031_uploaded_image1_1588890386.jpg
Location,2400000,"Ngor, Dakar, Sénégal",12,https://images.coinafrique.com/thumb_2075893_uploaded_image1_1588888697.jpg
Location,500000,"Sicap Liberté, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2075863_uploaded_image1_1588888201.jpg
Location,800000,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2075687_uploaded_image1_1588885816.jpg
Location,30000,"Grand Dakar, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2075393_uploaded_image1_1588881675.jpg
Vente,18000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2075292_uploaded_image1_1588880222.15.jpeg
Vente,30000000,"Keur Massar, Sénégal",6,https://images.coinafrique.com/thumb_2074749_uploaded_image1_1588872862.jpg
Vente,450000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2074296_uploaded_image1_1588867648.jpg
Vente,100000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2071843_uploaded_image1_1588845293.jpg
Vente,59000000,"Parcelle Assainies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2070969_uploaded_image1_1589126418.jpg
Vente,130000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_2070261_uploaded_image1_1588814964.62.jpeg
Vente,30000000,"Grand Dakar, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2069620_uploaded_image1_1588802198.jpg
Vente,80000000,"Keur Massar, Sénégal",5,https://images.coinafrique.com/thumb_2069515_uploaded_image1_1588800786.jpg
Location,1500000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2069374_uploaded_image1_1588799266.jpg
Vente,375000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2069354_uploaded_image1_1588799070.46.jpeg
Vente,19000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2069316_uploaded_image1_1588798671.jpg
Vente,349622698,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2069170_uploaded_image1_1588796677.jpg
Vente,85000000,"Patte d'oie, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2068887_uploaded_image1_1588792231.jpg
Location,600000,"Ngor, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2068424_uploaded_image1_1588787146.jpg
Vente,120000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_2068380_uploaded_image1_1588786656.jpg
Vente,250000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2068337_uploaded_image1_1588786097.jpg
Location,2000000,"Point E, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2068241_uploaded_image1_1588784625.jpg
Vente,30000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2067489_uploaded_image1_1588775821.jpg
Vente,349622698,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2067098_uploaded_image1_1588771497.jpg
vente,19000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2066860_uploaded_image1_1588769295.jpg
Vente,58000000,"Parcelle Assainies, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2066656_uploaded_image1_1588767918.jpg
Vente,175000000,"Yoff, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2066474_uploaded_image2_1588766667.jpeg
Vente,250000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_2066167_uploaded_image1_1588763928.jpg
Vente,21000000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2063236_uploaded_image1_1588712678.4.jpeg
Vente,65000000,"Medina, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2063170_uploaded_image1_1588711873.jpg
Vente,800000000,"Dakar Plateau, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2063102_uploaded_image1_1588710451.jpg
Vente,150000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_2062590_uploaded_image1_1588702752.jpg
Vente,60000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2062572_uploaded_image1_1588702379.jpg
Location,600000,"Ngor, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2061604_uploaded_image1_1588690231.jpg
Vente,225000000,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_2061413_uploaded_image1_1588688426.jpg
Vente,20000000,"Pikine, Sénégal",5,https://images.coinafrique.com/thumb_2061147_uploaded_image1_1588685547.2.jpeg
Vente,75000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2061079_uploaded_image1_1588684442.jpg
Vente,27000000,"Guediawaye, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2058047_uploaded_image1_1588641213.jpg
Location,175000,"Rufisque, Sénégal",4,https://images.coinafrique.com/thumb_2057198_uploaded_image1_1588628078.jpg
Location,1200000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2056288_uploaded_image1_1588615481.jpg
Vente,250000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2056100_uploaded_image1_1588612767.jpg
Vente,230000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2055957_uploaded_image1_1588610424.jpg
Vente,15000000,"Guediawaye, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2055433_uploaded_image1_1588603791.jpg
Vente,160000000,"Yoff, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2054880_uploaded_image1_1588598009.jpg
Vente,55000000,"Biscuiterie, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2054432_uploaded_image1_1588594294.jpg
Location,350000,"Ngor, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2052043_uploaded_image1_1588553359.jpg
Vente,60000000,"Sicap Liberté, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2052000_uploaded_image1_1588551680.jpg
Vente,140000000,"Point E, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2051912_uploaded_image1_1588549801.jpg
Location,2400000,"Ngor, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_2051348_uploaded_image1_1588539112.jpg
Vente,70000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2051300_uploaded_image1_1588538255.jpg
Vente,21000000,"Medina, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2050623_uploaded_image1_1588527180.jpg
Location,450000,"Rufisque, Sénégal",6,https://images.coinafrique.com/thumb_2050598_uploaded_image1_1588526827.jpg
Vente,1000000000,"Dakar Plateau, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2050293_uploaded_image1_1588522453.jpg
Location,1200000,"Ouakam, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2049502_uploaded_image1_1588512426.jpg
Location,500000,"Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_2048972_uploaded_image1_1588505572.jpg
Vente,135000000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2047383_uploaded_image1_1588466480.jpg
Vente,320000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_2047224_uploaded_image1_1588463373.jpg
Vente,360000000,"Dieuppeul-Derklé, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2046750_uploaded_image1_1588457145.jpg
Vente,75000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2046570_uploaded_image1_1588454831.jpg
Location,350000,"Ngor, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2046521_uploaded_image1_1588454334.jpg
Vente,135000000,"Dakar, Sénégal",8,https://images.coinafrique.com/thumb_2045988_uploaded_image1_1588444542.jpg
Vete,200000000,"Ngor, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_2045975_uploaded_image1_1588444020.jpg
Location,275000,"Mermoz-Sacré Coeur, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_2045457_uploaded_image1_1588437396.jpg
Vente,70000000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_2044220_uploaded_image1_1588422031.jpg
Location,350000,"Hann Bel-Air, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_2044164_uploaded_image1_1588421530.jpg
Vente,250000000,"Mbour, Sénégal",8,https://images.coinafrique.com/thumb_2044128_uploaded_image1_1588421173.jpg
Vente,50000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_2044046_uploaded_image1_1588420324.jpg
Location,350000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_2042388_uploaded_image1_1588385700.jpg
Vente,225000000,"Mbour, Sénégal",8,https://images.coinafrique.com/thumb_2042261_uploaded_image1_1588381401.87.jpeg
